seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
16,mondrian_cp,0.911504424778761,0.849363386631012,0.03805309734513275,0.9,0.7437561750411987,0.21983523666858673,0.9736842105263158,1.102647304534912,0.20328858494758606,0.84,0.6755853891372681,0.24293608963489532
16,chmp_mean,0.911504424778761,0.8483807444572449,0.08053097345132741,0.9,0.7350292801856995,0.21983523666858673,0.9736842105263158,1.1048732995986938,0.20328858494758606,0.84,0.6852149963378906,0.24293608963489532
16,chmp_median,0.911504424778761,0.8459231853485107,0.07522123893805308,0.9,0.7345916628837585,0.21983523666858673,0.9736842105263158,1.1010576486587524,0.20328858494758606,0.84,0.6807820200920105,0.24293608963489532
16,chmp_median_floor,0.911504424778761,0.8459231853485107,0.07522123893805308,0.9,0.7345916628837585,0.21983523666858673,0.9736842105263158,1.1010576486587524,0.20328858494758606,0.84,0.6807820200920105,0.24293608963489532
17,mondrian_cp,0.9380530973451328,0.7908743023872375,0.07168141592920356,0.86,0.7149292230606079,0.21956685185432434,1.0,0.8674331307411194,0.1741916835308075,1.0,0.8263950943946838,0.1609356850385666
17,chmp_mean,0.9380530973451328,0.7881900072097778,0.10353982300884954,0.86,0.7116187810897827,0.21956685185432434,1.0,0.8646370768547058,0.1741916835308075,1.0,0.825132429599762,0.1609356850385666
17,chmp_median,0.9380530973451328,0.7900131344795227,0.10353982300884954,0.86,0.7116187810897827,0.21956685185432434,1.0,0.8704097270965576,0.1741916835308075,1.0,0.8245987892150879,0.1609356850385666
17,chmp_median_floor,0.9380530973451328,0.7900131344795227,0.10353982300884954,0.86,0.7116187810897827,0.21956685185432434,1.0,0.8704097270965576,0.1741916835308075,1.0,0.8245987892150879,0.1609356850385666
18,mondrian_cp,0.9292035398230089,0.8310781717300415,0.04159292035398226,0.92,0.8445852398872375,0.23769725859165192,0.9210526315789473,0.6370641589164734,0.17557094991207123,0.96,1.0989658832550049,0.20435094833374023
18,chmp_mean,0.9292035398230089,0.8294264078140259,0.04513274336283182,0.92,0.8448780179023743,0.23769725859165192,0.9210526315789473,0.6341853141784668,0.17557094991207123,0.96,1.0952894687652588,0.20435094833374023
18,chmp_median,0.9292035398230089,0.8307661414146423,0.04513274336283183,0.92,0.8442049622535706,0.23769725859165192,0.9210526315789473,0.6374347805976868,0.17557094991207123,0.96,1.0977520942687988,0.20435094833374023
18,chmp_median_floor,0.9292035398230089,0.8307661414146423,0.04513274336283183,0.92,0.8442049622535706,0.23769725859165192,0.9210526315789473,0.6374347805976868,0.17557094991207123,0.96,1.0977520942687988,0.20435094833374023
