seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
14,chmp_median_floor,0.911504424778761,0.7490084767341614,0.07699115044247784,0.92,0.6769284009933472,0.2003210484981537,0.8421052631578947,0.6360892653465271,0.19820550084114075,1.0,1.0648057460784912,0.1915849894285202
15,mondrian_cp,0.911504424778761,0.7161763310432434,0.055752212389380516,0.92,0.7490305304527283,0.1891746073961258,0.9736842105263158,0.6838974356651306,0.12858441472053528,0.8,0.6995313763618469,0.2633875012397766
15,chmp_mean,0.911504424778761,0.7179017066955566,0.04513274336283182,0.92,0.7509212493896484,0.1891746073961258,0.9736842105263158,0.6876399517059326,0.12858441472053528,0.8,0.6978605389595032,0.2633875012397766
15,chmp_median,0.911504424778761,0.7185963988304138,0.06283185840707962,0.92,0.7509473562240601,0.1891746073961258,0.9736842105263158,0.6890659332275391,0.12858441472053528,0.8,0.69878089427948,0.2633875012397766
15,chmp_median_floor,0.911504424778761,0.7212579250335693,0.0504424778761062,0.92,0.7571790814399719,0.1891746073961258,0.9736842105263158,0.6884886026382446,0.12858441472053528,0.8,0.6992247104644775,0.2633875012397766
16,mondrian_cp,0.9026548672566371,0.8317438960075378,0.025663716814159247,0.92,0.8491435050964355,0.22557857632637024,0.9210526315789473,0.9330254793167114,0.19888123869895935,0.84,0.642997145652771,0.20566104352474213
16,chmp_mean,0.8938053097345132,0.8209667801856995,0.06991150442477875,0.9,0.8244534134864807,0.22557857632637024,0.9210526315789473,0.93280428647995,0.19888123869895935,0.84,0.6440001726150513,0.20566104352474213
16,chmp_median,0.8938053097345132,0.8202192187309265,0.07345132743362831,0.9,0.8239500522613525,0.22557857632637024,0.9210526315789473,0.9322254657745361,0.19888123869895935,0.84,0.6425077319145203,0.20566104352474213
16,chmp_median_floor,0.9026548672566371,0.8237254023551941,0.05929203539823009,0.92,0.8292137384414673,0.22557857632637024,0.9210526315789473,0.9349862933158875,0.19888123869895935,0.84,0.6436323523521423,0.20566104352474213
17,mondrian_cp,0.9026548672566371,0.823060929775238,0.06460176991150444,0.86,0.7819288372993469,0.23708544671535492,0.9736842105263158,0.7824037671089172,0.18201586604118347,0.88,0.9671235084533691,0.23587049543857574
17,chmp_mean,0.9026548672566371,0.8307890892028809,0.0893805309734513,0.86,0.796011209487915,0.23708544671535492,0.9736842105263158,0.7877513766288757,0.18201586604118347,0.88,0.9657619595527649,0.23587049543857574
17,chmp_median,0.9026548672566371,0.8307380080223083,0.08938053097345132,0.86,0.796011209487915,0.23708544671535492,0.9736842105263158,0.7851025462150574,0.18201586604118347,0.88,0.9695575833320618,0.23587049543857574
17,chmp_median_floor,0.9026548672566371,0.8284788727760315,0.06283185840707968,0.86,0.7890896797180176,0.23708544671535492,0.9736842105263158,0.7864577174186707,0.18201586604118347,0.88,0.9711295366287231,0.23587049543857574
18,mondrian_cp,0.8761061946902655,0.7663453817367554,0.06814159292035399,0.84,0.8277514576911926,0.2732362151145935,0.8421052631578947,0.5265794992446899,0.1730930060148239,1.0,1.007976770401001,0.1751401275396347
18,chmp_mean,0.8849557522123894,0.7745752334594727,0.06991150442477874,0.84,0.84358811378479,0.2732362151145935,0.868421052631579,0.5313975214958191,0.1730930060148239,1.0,1.0061798095703125,0.1751401275396347
18,chmp_median,0.8849557522123894,0.7752851247787476,0.08407079646017697,0.84,0.8437706232070923,0.2732362151145935,0.868421052631579,0.5314794778823853,0.1730930060148239,1.0,1.0088989734649658,0.1751401275396347
18,chmp_median_floor,0.8761061946902655,0.7702358365058899,0.0876106194690266,0.84,0.8336392045021057,0.2732362151145935,0.8421052631578947,0.5282971262931824,0.1730930060148239,1.0,1.0111762285232544,0.1751401275396347
19,mondrian_cp,0.9292035398230089,0.7550159692764282,0.03274336283185837,0.94,0.6517439484596252,0.17623160779476166,0.8947368421052632,0.7992438077926636,0.21670784056186676,0.96,0.8943340182304382,0.21198734641075134
19,chmp_mean,0.9292035398230089,0.7494320869445801,0.08407079646017697,0.94,0.6386591196060181,0.17623160779476166,0.8947368421052632,0.7978115081787109,0.21670784056186676,0.96,0.897441565990448,0.21198734641075134
19,chmp_median,0.9292035398230089,0.7518680095672607,0.08230088495575219,0.94,0.6385940313339233,0.17623160779476166,0.8947368421052632,0.8032827973365784,0.21670784056186676,0.96,0.900265097618103,0.21198734641075134
19,chmp_median_floor,0.9292035398230089,0.7548080682754517,0.061061946902654866,0.94,0.647067666053772,0.17623160779476166,0.8947368421052632,0.802217960357666,0.21670784056186676,0.96,0.8982257843017578,0.21198734641075134
